P	25ʡC	50ʡC	75ʡC	100ʡC
10.7	0.3000
26.3	0.7068
35.8	0.9356
50.1	1.2051
50.1	1.2203
75.2	1.3932
100.2	1.4186
101.4	1.4339
136.0	1.4695
150.4	1.4695
151.6	1.4898
176.6	1.5254
200.5	1.5203
202.9	1.5610
249.4	1.5763
299.5	1.6220
399.8	1.7237
9.5		0.1831
25.3 		0.433
40.5 		0.612
50.6 		0.771
50.7 		0.769
60.6 		0.908
68.2 		0.932
70.8 		0.994
75.3 		0.989
76.0 		1.005
80.8 		1.075
87.2 		0.999
90.9 		1.133
100.9		1.162
101  		1.176
101.3		1.180
101.3		1.143
101.3		1.121
111.0		1.191
121.0		1.214
122.1		1.188
126.7		1.194
141.1		1.231
147.5		1.257
147.5		1.253
152.0		1.234
152.0		1.191
176.8		1.285
200  		1.307
201  		1.334
202.7		1.300
301  		1.431
304.0		1.398
405.3		1.485
500  		1.599
608  		1.639
709.3		1.710
8.4			0.0864
25.1			0.3051
51.3			0.5695
75.2			0.7576
101.4			0.9153
150.4			1.0983
199.3			1.1898
201.7			1.1898
299.5			1.3119
399.8			1.4237
699.3			1.6729
3.2				0.025
5.9				0.054
9.1				0.088
11.8				0.116
14.3				0.145
17.9				0.183
22.8				0.231
25.0				0.239
50.0				0.454
75.0				0.637
100.0				0.788
150.0				1.014
197.4				1.133
200.0				1.146
300.0				1.317
400.0				1.445
493.5				1.599
700.0				1.718
983				2.064
99					0.760
195					1.221
294					1.486
392					1.668
489					1.841
587					1.990
688					2.139
786					2.260
885					2.346
983					2.433
1084					2.558
1181					2.615
1281					2.678
1380					2.740
983					2.433
195					1.192
489					1.957
986 					2.495


































