Days	A_22Na	Flux
y_axis	2	1
 0.000e+00	 0.000e+00
 5.000e-01		 2.775e-20
 1.000e+00	 1.990e-17
 1.500e+00		 5.969e-18
 2.000e+00	 4.300e-15
 2.500e+00		 3.793e-17
 3.000e+00	 3.150e-14
 3.500e+00		 9.832e-17
 4.000e+00	 1.020e-13
 4.500e+00		 1.548e-16
 5.000e+00	 2.130e-13
 5.480e+00		 2.048e-16
 5.960e+00	 3.540e-13
 6.480e+00		 2.347e-16
 7.000e+00	 5.290e-13
 7.500e+00		 2.747e-16
 8.000e+00	 7.260e-13
 8.500e+00		 3.068e-16
 9.000e+00	 9.460e-13
 9.500e+00		 3.124e-16
 1.000e+01	 1.170e-12
 1.050e+01		 3.347e-16
 1.100e+01	 1.410e-12
 1.150e+01		 3.487e-16
 1.200e+01	 1.660e-12
 1.250e+01		 3.626e-16
 1.300e+01	 1.920e-12
 1.350e+01		 3.626e-16
 1.400e+01	 2.180e-12
 1.450e+01		 3.626e-16
 1.500e+01	 2.440e-12
 1.550e+01		 3.766e-16
 1.600e+01	 2.710e-12
 1.650e+01		 3.766e-16
 1.700e+01	 2.980e-12
 1.751e+01		 3.314e-16
 1.801e+01	 3.220e-12
 1.851e+01		 4.085e-16
 1.900e+01	 3.510e-12
 1.950e+01		 3.905e-16
 2.000e+01	 3.790e-12
 2.050e+01		 3.905e-16
 2.100e+01	 4.070e-12
 2.150e+01		 3.905e-16
 2.200e+01	 4.350e-12
 2.250e+01		 3.905e-16
 2.300e+01	 4.630e-12
 2.351e+01		 3.866e-16
 2.401e+01	 4.910e-12
 2.451e+01		 3.487e-16
 2.501e+01	 5.160e-12
 2.551e+01		 4.226e-16
 2.600e+01	 5.460e-12
 2.650e+01		 3.766e-16
 2.700e+01	 5.730e-12
 2.750e+01		 3.905e-16
 2.800e+01	 6.010e-12
 2.850e+01		 3.766e-16
 2.900e+01	 6.280e-12
 2.950e+01		 3.766e-16
 3.000e+01	 6.550e-12
 3.050e+01		 3.766e-16
 3.100e+01	 6.820e-12
 3.150e+01		 3.766e-16
 3.200e+01	 7.090e-12
 3.250e+01		 3.347e-16
 3.300e+01	 7.330e-12
 3.350e+01		 4.045e-16
 3.400e+01	 7.620e-12
 3.450e+01		 3.766e-16
 3.500e+01	 7.890e-12
 3.550e+01		 3.766e-16
 3.600e+01	 8.160e-12
 3.650e+01		 3.766e-16
 3.700e+01	 8.430e-12
 3.750e+01		 3.766e-16
 3.800e+01	 8.700e-12
 3.850e+01		 3.766e-16
 3.900e+01	 8.970e-12
 3.950e+01		 3.766e-16
 4.000e+01	 9.240e-12
 4.050e+01		 3.626e-16
 4.100e+01	 9.500e-12
